seq_no,kind,product_line,trigger_line,item_no,mo_nbr,mo_nbr_step,mo_lot_nbr,work_order,doc_nbr,tool_ver,process_id,route_seq,layer_id,tank_number,qrcode,out_qty,creator,create_date,Frequency_decE1Pump,Frequency_decE2Pump,Frequency_decE3Pump,Frequency_decE4Pump,Frequency_decE1Cycle,Frequency_decE3Cycle,Frequency_decGale,Frequency_decGale2,Frequency_decHotGale,Temperature_decD1,Temperature_decD2,Temperature_decNewLiquid,Temperature_decOverFlow4,Temperature_decE1,Temperature_decE2,Temperature_decE3,Temperature_decE4,Temperature_decS1,Temperature_decS2,Temperature_decPickling,Temperature_decHotGale,Temperature_decDAddVat,Temperature_decDStoreVat,Temperature_decEStoreVat,Temperature_decSAddVat,Temperature_decSPSVat,Temperature_decMAddVat,Temperature_decCoolingWater,ConstantPressure_decD1,ConstantPressure_decD2,ConstantPressure_decE1A,ConstantPressure_decE1B,ConstantPressure_decE2Up,ConstantPressure_decE2Down,ConstantPressure_decE3Up,ConstantPressure_decE3Down,ConstantPressure_decE4Up,ConstantPressure_decE4Down,ConstantPressure_decS1,ConstantPressure_decS2,Pressure_decD1UpSpray,Pressure_decD1DownSpray,Pressure_decD2UpSpray,Pressure_decD2DownSpray,Pressure_decNewLiquidUpSpray,Pressure_decNewLiquidDownSpray,Pressure_decOverFlow1UpSpray,Pressure_decOverFlow1DownSpray,Pressure_decOverFlow2UpSpray,Pressure_decOverFlow2DownSpray,Pressure_decOverFlow3UpSpray,Pressure_decOverFlow3DownSpray,Pressure_decOverFlow4UpSpray,Pressure_decOverFlow4DownSpray,Pressure_decOverFlow5UpSpray,Pressure_decOverFlow5DownSpray,Pressure_decOverFlow6UpSpray,Pressure_decOverFlow6DownSpray,Pressure_decOverFlow7UpSpray,Pressure_decOverFlow7DownSpray,Pressure_decOverFlow8UpSpray,Pressure_decOverFlow8DownSpray,Pressure_decOverFlow9UpSpray,Pressure_decOverFlow9DownSpray,Pressure_decE1AUpSpray,Pressure_decE1ADownSpray,Pressure_decE1BUpSpray,Pressure_decE1BDownSpray,Pressure_decPump1,Pressure_decPump2,Pressure_decPump3,Pressure_decPump4,Pressure_decStopWashingUpSpray,Pressure_decStopWashingDownSpray,Pressure_decS1UpSpray,Pressure_decS1DownSpray,Pressure_decS2UpSpray,Pressure_decS2DownSpray,Pressure_decPicklingUpSpray,Pressure_decPicklingDownSpray,Pressure_decPressureRinse1UpSpra,Pressure_decPressureRinse1DownSp,Pressure_decPressureRinse2UpSpra,Pressure_decPressureRinse2DownSp,Pressure_decPressureRinse3UpSpra,Pressure_decPressureRinse3DownSp,Pressure_decPressureRinse4UpSpra,Pressure_decPressureRinse4DownSp,Pressure_decPressureRinse5UpSpra,Pressure_decPressureRinse5DownSp,Pressure_decGale1,Pressure_decGale2,Pressure_decHotGale1,Pressure_decHotGale2,Pressure_decHotGale3,Pressure_decCoolingWater,Pressure_decTopWater,Pressure_decE2UpSpray,Pressure_decE2DownSpray,Pressure_decE3UpSpray,Pressure_decE3DownSpray,Pressure_decE4UpSpray,Pressure_decE4DownSpray,FlowRate_decD1,FlowRate_decD2,FlowRate_decE1A,FlowRate_decE1B,FlowRate_decE2Up,FlowRate_decE2Down,FlowRate_decE3Up,FlowRate_decE3Down,FlowRate_decE4Up,FlowRate_decE4Down,FlowRate_decE1Cycle,FlowRate_decE3Cycle,FlowRate_decOverFlow4,FlowRate_decOverFlow7,FlowRate_decOverFlow9,FlowRate_decPressureRinse5,PH_decD1,PH_decD2,PH_decOverFlow7,PH_decPressureRinse5
20250926115122420,,GL231262111,,04D6P0060002,MAO2590230,0,2,,,,,,,,,140.0,famAdmin,2025-09-26 11:59:27.540831,129.99,129.99,129.99,124.99,139.99,139.99,430.0,0.0,630.0,28.3,27.9,28.1,27.2,50.2,50.2,50.7,50.0,52.3,52.3,30.1,84.6,31.9,32.4,35.0,31.9,32.3,33.4,16.1,1.6,1.7,3.0,3.0,3.2,2.6,2.9,2.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,1.6,1.7,1.6,1.2,1.2,1.3,1.3,1.4,1.3,1.3,1.4,1.4,1.3,1.4,1.3,1.3,1.3,1.4,1.4,1.5,1.4,3.0,3.0,2.9,3.0,1.6,1.6,1.7,1.9,1.9,2.0,2.5,2.5,2.5,2.5,1.9,1.9,2.4,2.4,2.5,2.5,2.4,2.5,2.4,2.4,2.5,2.4,5.6,7.6,4.6,4.4,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.8,524.2,462.0,473.1,475.3,444.0,342.9,355.9,312.7,282.8,608.2,500.3,0.0,0.0,0.0,0.0,10.77,10.9,7.75,8.01
20250926115134552,,GL231262111,,04D6P0060002,MAO2590230,0,2,,,,,,,,,140.0,famAdmin,2025-09-26 11:59:39.636943,129.99,129.99,129.99,124.99,139.99,139.99,430.0,0.0,630.0,28.3,27.9,28.1,27.2,50.2,50.4,50.7,50.0,52.3,52.3,30.2,84.6,31.9,32.4,35.0,31.9,32.3,33.4,16.1,1.6,1.7,3.0,3.0,3.2,2.6,2.9,2.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,1.6,1.7,1.6,1.2,1.2,1.3,1.3,1.4,1.3,1.3,1.4,1.3,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.5,3.0,3.0,2.9,3.0,1.6,1.6,1.7,1.9,2.0,2.0,2.5,2.5,2.5,2.5,1.9,1.9,2.4,2.4,2.5,2.5,2.4,2.5,2.5,2.4,2.4,2.4,5.6,7.6,4.6,4.4,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.3,526.4,466.2,472.7,475.4,444.2,341.8,353.9,316.1,280.1,606.5,504.7,0.0,0.0,0.0,0.0,10.79,10.91,7.76,8.01
20250926115150421,,GL231262111,,04D6P0060002,MAO2590230,0,2,,,,,,,,,140.0,famAdmin,2025-09-26 11:59:55.539344,129.99,129.99,129.99,124.99,139.99,139.99,430.0,0.0,630.0,28.3,27.9,28.1,27.2,50.2,50.4,50.7,50.0,52.3,52.3,30.2,84.6,31.9,32.4,35.0,32.0,32.3,33.4,16.2,1.6,1.7,3.0,3.0,3.2,2.6,2.9,2.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,1.6,1.7,1.7,1.2,1.2,1.3,1.3,1.4,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.4,1.5,1.4,1.4,3.0,3.0,2.9,3.0,1.7,1.7,1.7,1.9,1.9,2.0,2.5,2.5,2.5,2.5,1.9,1.9,2.4,2.4,2.5,2.5,2.4,2.4,2.5,2.4,2.5,2.4,5.6,7.7,4.6,4.4,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.9,523.1,463.9,474.2,471.6,447.3,339.2,353.7,312.6,278.9,608.9,503.8,0.0,0.0,0.0,0.0,10.79,10.9,7.76,8.03
20250926115130531,,GL231262111,,04D6P0060002,MAO2590230,0,2,,,,,,,,,140.0,famAdmin,2025-09-26 11:59:35.629249,129.99,129.99,129.99,124.99,139.99,139.99,430.0,0.0,630.0,28.3,27.9,28.1,27.2,50.2,50.4,50.7,50.0,52.3,52.3,30.1,84.6,31.9,32.4,35.0,31.9,32.3,33.4,16.1,1.6,1.7,3.0,3.0,3.2,2.6,2.9,2.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,1.6,1.7,1.7,1.3,1.2,1.3,1.3,1.4,1.3,1.3,1.4,1.3,1.4,1.4,1.3,1.3,1.3,1.4,1.5,1.5,1.5,3.0,3.0,3.0,3.0,1.7,1.7,1.7,1.9,2.0,2.0,2.5,2.5,2.5,2.5,1.9,1.9,2.4,2.4,2.5,2.5,2.4,2.5,2.5,2.4,2.4,2.4,5.6,7.6,4.6,4.4,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.9,526.9,464.7,471.4,476.5,443.8,342.1,353.9,312.3,279.9,606.2,503.3,0.0,0.0,0.0,0.0,10.79,10.91,7.76,8.01
20250926115150419,,GL231262111,,04D6P0060002,MAO2590230,0,2,,,,,,,,,140.0,famAdmin,2025-09-26 11:59:55.537576,129.99,129.99,129.99,124.99,139.99,139.99,430.0,0.0,630.0,28.3,27.9,28.1,27.2,50.2,50.4,50.7,50.0,52.3,52.3,30.2,84.6,31.9,32.4,35.0,32.0,32.3,33.4,16.2,1.6,1.7,3.0,3.0,3.2,2.6,2.9,2.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,1.6,1.7,1.7,1.2,1.2,1.3,1.3,1.4,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.4,1.5,1.4,1.4,3.0,3.0,2.9,3.0,1.7,1.7,1.7,1.9,1.9,2.0,2.5,2.5,2.5,2.5,1.9,1.9,2.4,2.4,2.5,2.5,2.4,2.4,2.5,2.4,2.5,2.4,5.6,7.7,4.6,4.4,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.9,523.1,463.9,474.2,471.6,447.3,339.2,353.7,312.6,278.9,608.9,503.8,0.0,0.0,0.0,0.0,10.79,10.9,7.76,8.03
20250926115226444,,GL231262111,,04D6P0060002,MAO2590230,0,2,,,,,,,,,140.0,famAdmin,2025-09-26 12:00:31.538181,129.99,129.99,129.99,124.99,139.99,139.99,430.0,0.0,630.0,28.3,28.0,28.1,27.2,50.1,49.8,50.7,50.1,52.3,52.2,30.2,84.6,31.9,32.4,35.0,31.9,32.3,33.4,16.3,1.6,1.7,3.0,3.0,3.2,2.6,2.9,2.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,1.6,1.7,1.6,1.2,1.2,1.3,1.3,1.4,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.4,3.0,3.0,2.9,3.1,1.7,1.7,1.7,1.9,2.0,2.0,2.4,2.5,2.4,2.5,1.9,1.9,2.4,2.4,2.5,2.5,2.4,2.4,2.4,2.4,2.5,2.5,5.6,7.6,4.6,4.4,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.6,524.3,463.6,474.1,474.4,445.8,339.9,354.7,313.3,284.6,607.2,506.7,0.0,0.0,0.0,0.0,10.78,10.9,7.76,8.01
20250926115234603,,GL231262111,,04D6P0060002,MAO2590230,0,2,,,,,,,,,140.0,famAdmin,2025-09-26 12:00:39.727284,129.99,129.99,129.99,124.99,139.99,139.99,430.0,0.0,630.0,28.3,28.0,28.1,27.2,50.1,49.8,50.7,50.1,52.3,52.2,30.3,84.6,31.9,32.4,35.0,31.9,32.3,33.4,16.4,1.6,1.7,3.0,3.0,3.2,2.6,2.9,2.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,1.6,1.7,1.7,1.2,1.2,1.3,1.3,1.4,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.4,1.5,1.5,1.4,3.0,3.0,2.9,3.1,1.7,1.7,1.7,1.9,1.9,2.0,2.4,2.5,2.4,2.5,1.9,1.9,2.4,2.4,2.5,2.5,2.4,2.5,2.4,2.4,2.5,2.4,5.6,7.6,4.6,4.4,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.4,521.7,466.5,474.8,474.9,443.6,342.5,354.8,309.8,282.3,607.1,506.2,0.0,0.0,0.0,0.0,10.78,10.91,7.76,8.02
20250926115234604,,GL231262111,,04D6P0060002,MAO2590230,0,2,,,,,,,,,140.0,famAdmin,2025-09-26 12:00:39.729699,129.99,129.99,129.99,124.99,139.99,139.99,430.0,0.0,630.0,28.3,28.0,28.1,27.2,50.1,49.8,50.7,50.1,52.3,52.2,30.3,84.6,31.9,32.4,35.0,31.9,32.3,33.4,16.4,1.6,1.7,3.0,3.0,3.2,2.6,2.9,2.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,1.6,1.7,1.7,1.2,1.2,1.3,1.3,1.4,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.4,1.5,1.5,1.4,3.0,3.0,2.9,3.1,1.7,1.7,1.7,1.9,1.9,2.0,2.4,2.5,2.4,2.5,1.9,1.9,2.4,2.4,2.5,2.5,2.4,2.5,2.4,2.4,2.5,2.4,5.6,7.6,4.6,4.4,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.4,521.7,466.5,474.8,474.9,443.6,342.5,354.8,309.8,282.3,607.1,506.2,0.0,0.0,0.0,0.0,10.78,10.91,7.76,8.02
20250926115246785,,GL231262111,,04D6P0060002,MAO2590230,0,2,,,,,,,,,140.0,famAdmin,2025-09-26 12:00:51.898158,129.99,129.99,129.99,124.99,139.99,139.99,430.0,0.0,630.0,28.3,28.0,28.1,27.2,49.9,49.9,50.7,50.1,52.3,52.2,30.3,84.7,31.9,32.4,35.0,31.9,32.3,33.4,16.4,1.6,1.7,3.0,3.0,3.2,2.6,2.9,2.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,1.6,1.7,1.6,1.2,1.2,1.3,1.3,1.4,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,3.0,3.0,2.9,3.1,1.6,1.6,1.7,1.8,2.0,2.0,2.4,2.5,2.4,2.5,1.9,1.9,2.4,2.4,2.5,2.5,2.4,2.5,2.5,2.4,2.4,2.4,5.6,7.6,4.6,4.4,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.6,521.6,462.5,473.1,474.9,445.6,339.9,356.9,315.3,282.3,606.3,504.6,0.0,0.0,0.0,0.0,10.78,10.89,7.75,8.02
20250926115254936,,GL231262111,,04D6P0060002,MAO2590230,0,2,,,,,,,,,140.0,famAdmin,2025-09-26 12:01:00.087543,129.99,129.99,129.99,124.99,139.99,139.99,430.0,0.0,630.0,28.3,28.0,28.1,27.2,49.9,49.9,50.7,50.1,52.3,52.2,30.3,84.7,31.9,32.4,35.0,31.9,32.3,33.4,16.4,1.6,1.7,3.0,3.0,3.2,2.6,2.9,2.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,1.6,1.7,1.7,1.2,1.2,1.3,1.3,1.4,1.3,1.3,1.4,1.3,1.4,1.4,1.3,1.3,1.3,1.4,1.5,1.5,1.4,3.0,3.0,2.9,3.0,1.6,1.6,1.7,1.9,1.9,2.0,2.5,2.5,2.4,2.5,1.9,1.9,2.4,2.4,2.5,2.5,2.4,2.4,2.5,2.4,2.5,2.4,5.6,7.6,4.6,4.4,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.8,526.0,464.4,474.2,473.0,443.5,337.0,355.9,309.5,280.8,606.4,505.3,0.0,0.0,0.0,0.0,10.77,10.89,7.76,8.02
